,t,z,Precipitation (mm),AirTemp (DegC),WindSpeed_Avg (m/s),EVI,sum_rain_10,sum_rain_20,sum_rain_30,sum_rain_40,sum_rain_50,sum_rain_60,sum_rain_70,sum_rain_80,sum_rain_90,sum_rain_100,water_content,time
6722,2240,0.762,0.0,13.833333333333334,0.5631666666666667,4463.401041666667,0.0849999999999982,2.9749999999999983,4.317999999999999,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,4.538999999999999,0.251,2024-03-22 08:00:00
6723,2241,0.3048,0.0,14.896666666666668,0.5595,4464.276041666667,0.0679999999999982,2.9749999999999983,3.9949999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,4.538999999999999,0.205,2024-03-22 09:00:00
6724,2241,0.5588,0.0,14.896666666666668,0.5595,4464.276041666667,0.0679999999999982,2.9749999999999983,3.9949999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,4.538999999999999,0.2465,2024-03-22 09:00:00
6725,2241,0.762,0.0,14.896666666666668,0.5595,4464.276041666667,0.0679999999999982,2.9749999999999983,3.9949999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,4.538999999999999,0.251,2024-03-22 09:00:00
6726,2242,0.3048,0.0,17.54,0.8073333333333333,4465.151041666667,0.0679999999999982,2.9749999999999983,3.620999999999999,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,4.538999999999999,0.205,2024-03-22 10:00:00
6727,2242,0.5588,0.0,17.54,0.8073333333333333,4465.151041666667,0.0679999999999982,2.9749999999999983,3.620999999999999,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,4.538999999999999,0.2465,2024-03-22 10:00:00
6728,2242,0.762,0.0,17.54,0.8073333333333333,4465.151041666667,0.0679999999999982,2.9749999999999983,3.620999999999999,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,4.538999999999999,0.251,2024-03-22 10:00:00
6729,2243,0.3048,0.0,20.671666666666667,0.7371666666666666,4466.026041666667,0.0509999999999982,2.9749999999999983,3.4849999999999985,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.205,2024-03-22 11:00:00
6730,2243,0.5588,0.0,20.671666666666667,0.7371666666666666,4466.026041666667,0.0509999999999982,2.9749999999999983,3.4849999999999985,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2465,2024-03-22 11:00:00
6731,2243,0.762,0.0,20.671666666666667,0.7371666666666666,4466.026041666667,0.0509999999999982,2.9749999999999983,3.4849999999999985,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2505833333333333,2024-03-22 11:00:00
6732,2244,0.3048,0.0,23.808333333333334,0.7275,4466.901041666667,0.0339999999999982,2.9749999999999983,3.4849999999999985,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2042499999999999,2024-03-22 12:00:00
6733,2244,0.5588,0.0,23.808333333333334,0.7275,4466.901041666667,0.0339999999999982,2.9749999999999983,3.4849999999999985,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2465,2024-03-22 12:00:00
6734,2244,0.762,0.0,23.808333333333334,0.7275,4466.901041666667,0.0339999999999982,2.9749999999999983,3.4849999999999985,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.25,2024-03-22 12:00:00
6735,2245,0.3048,0.0,25.508333333333336,1.0266666666666666,4467.776041666667,0.0339999999999982,2.9749999999999983,3.3149999999999986,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.204,2024-03-22 13:00:00
6736,2245,0.5588,0.0,25.508333333333336,1.0266666666666666,4467.776041666667,0.0339999999999982,2.9749999999999983,3.3149999999999986,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2465,2024-03-22 13:00:00
6737,2245,0.762,0.0,25.508333333333336,1.0266666666666666,4467.776041666667,0.0339999999999982,2.9749999999999983,3.3149999999999986,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.25,2024-03-22 13:00:00
6738,2246,0.3048,0.0,25.61,1.1376666666666668,4468.651041666667,0.0169999999999982,2.9749999999999983,3.076999999999998,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.204,2024-03-22 14:00:00
6739,2246,0.5588,0.0,25.61,1.1376666666666668,4468.651041666667,0.0169999999999982,2.9749999999999983,3.076999999999998,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.246375,2024-03-22 14:00:00
6740,2246,0.762,0.0,25.61,1.1376666666666668,4468.651041666667,0.0169999999999982,2.9749999999999983,3.076999999999998,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.25,2024-03-22 14:00:00
6741,2247,0.3048,0.0,25.488333333333333,1.0501666666666667,4469.526041666667,0.0,2.9749999999999983,2.9749999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2045,2024-03-22 15:00:00
6742,2247,0.5588,0.0,25.488333333333333,1.0501666666666667,4469.526041666667,0.0,2.9749999999999983,2.9749999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2456249999999999,2024-03-22 15:00:00
6743,2247,0.762,0.0,25.488333333333333,1.0501666666666667,4469.526041666667,0.0,2.9749999999999983,2.9749999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.25,2024-03-22 15:00:00
6744,2248,0.3048,0.0,24.636666666666667,1.0759999999999998,4470.401041666667,0.0,0.1019999999999982,2.9749999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2046666666666666,2024-03-22 16:00:00
6745,2248,0.5588,0.0,24.636666666666667,1.0759999999999998,4470.401041666667,0.0,0.1019999999999982,2.9749999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2454999999999999,2024-03-22 16:00:00
6746,2248,0.762,0.0,24.636666666666667,1.0759999999999998,4470.401041666667,0.0,0.1019999999999982,2.9749999999999983,4.521999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.25,2024-03-22 16:00:00
6747,2249,0.3048,0.0,22.15833333333333,1.0485,4471.276041666667,0.0,0.0849999999999982,2.9749999999999983,4.453999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.205,2024-03-22 17:00:00
6748,2249,0.5588,0.0,22.15833333333333,1.0485,4471.276041666667,0.0,0.0849999999999982,2.9749999999999983,4.453999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2454999999999999,2024-03-22 17:00:00
6749,2249,0.762,0.0,22.15833333333333,1.0485,4471.276041666667,0.0,0.0849999999999982,2.9749999999999983,4.453999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.25,2024-03-22 17:00:00
6750,2250,0.3048,0.0,20.62333333333333,0.6859999999999999,4472.151041666667,0.0,0.0849999999999982,2.9749999999999983,4.317999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.205,2024-03-22 18:00:00
6751,2250,0.5588,0.0,20.62333333333333,0.6859999999999999,4472.151041666667,0.0,0.0849999999999982,2.9749999999999983,4.317999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2454999999999999,2024-03-22 18:00:00
6752,2250,0.762,0.0,20.62333333333333,0.6859999999999999,4472.151041666667,0.0,0.0849999999999982,2.9749999999999983,4.317999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.25,2024-03-22 18:00:00
6753,2251,0.3048,0.0,18.461666666666662,0.1965,4473.026041666667,0.0,0.0679999999999982,2.9749999999999983,3.9949999999999983,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.205,2024-03-22 19:00:00
6754,2251,0.5588,0.0,18.461666666666662,0.1965,4473.026041666667,0.0,0.0679999999999982,2.9749999999999983,3.9949999999999983,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2454999999999999,2024-03-22 19:00:00
6755,2251,0.762,0.0,18.461666666666662,0.1965,4473.026041666667,0.0,0.0679999999999982,2.9749999999999983,3.9949999999999983,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.25,2024-03-22 19:00:00
6756,2252,0.3048,0.0,16.301666666666666,0.1731666666666666,4473.901041666667,0.0,0.0679999999999982,2.9749999999999983,3.620999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2050833333333333,2024-03-22 20:00:00
6757,2252,0.5588,0.0,16.301666666666666,0.1731666666666666,4473.901041666667,0.0,0.0679999999999982,2.9749999999999983,3.620999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2454999999999999,2024-03-22 20:00:00
6758,2252,0.762,0.0,16.301666666666666,0.1731666666666666,4473.901041666667,0.0,0.0679999999999982,2.9749999999999983,3.620999999999999,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.538999999999999,0.2490833333333333,2024-03-22 20:00:00
6759,2253,0.3048,0.0,15.071666666666664,0.1655,4474.776041666667,0.0,0.0509999999999982,2.9749999999999983,3.4849999999999985,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.205,2024-03-22 21:00:00
6760,2253,0.5588,0.0,15.071666666666664,0.1655,4474.776041666667,0.0,0.0509999999999982,2.9749999999999983,3.4849999999999985,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.2454999999999999,2024-03-22 21:00:00
6761,2253,0.762,0.0,15.071666666666664,0.1655,4474.776041666667,0.0,0.0509999999999982,2.9749999999999983,3.4849999999999985,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.249,2024-03-22 21:00:00
6762,2254,0.3048,0.0,13.855,0.159,4475.651041666667,0.0,0.0339999999999982,2.9749999999999983,3.4849999999999985,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.205,2024-03-22 22:00:00
6763,2254,0.5588,0.0,13.855,0.159,4475.651041666667,0.0,0.0339999999999982,2.9749999999999983,3.4849999999999985,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.2454999999999999,2024-03-22 22:00:00
6764,2254,0.762,0.0,13.855,0.159,4475.651041666667,0.0,0.0339999999999982,2.9749999999999983,3.4849999999999985,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.249,2024-03-22 22:00:00
6765,2255,0.3048,0.0,12.761666666666663,0.1603333333333333,4476.526041666667,0.0,0.0339999999999982,2.9749999999999983,3.3149999999999986,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.205,2024-03-22 23:00:00
6766,2255,0.5588,0.0,12.761666666666663,0.1603333333333333,4476.526041666667,0.0,0.0339999999999982,2.9749999999999983,3.3149999999999986,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.2454999999999999,2024-03-22 23:00:00
6767,2255,0.762,0.0,12.761666666666663,0.1603333333333333,4476.526041666667,0.0,0.0339999999999982,2.9749999999999983,3.3149999999999986,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.249,2024-03-22 23:00:00
6768,2256,0.3048,0.0,12.006666666666668,0.1374999999999999,4477.401041666667,0.0,0.0169999999999982,2.9749999999999983,3.076999999999998,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.2042499999999999,2024-03-23 00:00:00
6769,2256,0.5588,0.0,12.006666666666668,0.1374999999999999,4477.401041666667,0.0,0.0169999999999982,2.9749999999999983,3.076999999999998,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.2454999999999999,2024-03-23 00:00:00
6770,2256,0.762,0.0,12.006666666666668,0.1374999999999999,4477.401041666667,0.0,0.0169999999999982,2.9749999999999983,3.076999999999998,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.249,2024-03-23 00:00:00
6771,2257,0.3048,0.0,11.426666666666668,0.1283333333333333,4478.276041666667,0.0,0.0,2.9749999999999983,2.9749999999999983,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.2049166666666666,2024-03-23 01:00:00
6772,2257,0.5588,0.0,11.426666666666668,0.1283333333333333,4478.276041666667,0.0,0.0,2.9749999999999983,2.9749999999999983,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.2454999999999999,2024-03-23 01:00:00
6773,2257,0.762,0.0,11.426666666666668,0.1283333333333333,4478.276041666667,0.0,0.0,2.9749999999999983,2.9749999999999983,4.521999999999997,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,4.521999999999999,0.249,2024-03-23 01:00:00
